DTXSID,CASRN,Chemical Name,Global_Risk_Index,Risk_Category,Hazard_Composite,Exposure_Score,Persistence_Score,LogP,TPSA
DTXSID1041346,533-23-3,"2,4-D-ethyl ester",3.501049618190639,Moderate Concern,2.2160962465597245,3.0,5.266091403785193,2.9353000000000016,35.53
DTXSID5027148,354-58-5,"1,1,1-Trichloro-2,2,2-trifluoroethane",3.5010237922651215,Moderate Concern,2.1410962465597243,3.0,5.450515980447718,2.9189,0.0
DTXSID2021739,71-23-8,1-Propanol,3.500949548687931,Moderate Concern,2.2410962465597244,3.0,5.207197971472206,0.3887,20.23
DTXSID6025012,78-88-6,"2,3-Dichloro-1-propene",3.500704624354145,Moderate Concern,2.191096246559724,3.0,5.325651683642619,1.9777,0.0
DTXSID8026488,79-92-5,Camphene,3.500459067382348,Moderate Concern,2.1744295798930575,3.0,5.366095549458243,2.9987000000000013,0.0
DTXSID3046538,5794-04-7,(-)-Camphene,3.500459067382348,Moderate Concern,2.1744295798930575,3.0,5.366095549458243,2.9987000000000013,0.0
DTXSID50382065,883499-79-4,"1H,1H-Nonafluoropentyl p-toluenesulfonate",3.500389322561206,Moderate Concern,0.8999999999999999,7.0,5.556173527874931,4.168520000000002,43.370000000000005
DTXSID6027636,6863-58-7,Bis(2-butyl) ether,3.5002601684324843,Moderate Concern,2.191096246559724,3.0,5.324975529073327,2.6000000000000005,9.23
DTXSID5046146,17279-39-9,Dimetamfetamine,3.500107378258787,Moderate Concern,2.191096246559724,3.0,5.324743088084122,2.1792,3.24
DTXSID3029235,2437-56-1,1-Tridecene,3.500092988710771,Moderate Concern,2.1410962465597243,3.0,5.449066873001247,5.093300000000005,0.0
DTXSID2048799,80879-63-6,Emiglitate,3.5000817377648588,Moderate Concern,2.3910962465597243,3.0,4.879326435591663,-0.9986999999999997,119.69000000000001
DTXSID1023869,834-12-8,Ametryn,3.4999566008699228,Moderate Concern,2.2660962465597243,3.0,5.148290599135532,1.8455999999999997,62.730000000000004
DTXSID9044746,939-48-0,Propan-2-yl benzoate,3.4998874303980436,Moderate Concern,2.2160962465597245,3.0,5.264343303126358,2.2518000000000002,26.3
DTXSID6020064,119-34-6,4-Amino-2-nitrophenol,3.4998463488141254,Moderate Concern,2.316096246559724,3.0,5.036990372647821,0.8825999999999998,89.39
DTXSID5020287,95-79-4,5-Chloro-2-methylaniline,3.4998404437061943,Moderate Concern,2.2160962465597245,3.0,5.264272628259954,2.23062,26.02
DTXSID8023971,91-58-7,2-Chloronaphthalene,3.4997727679172597,Moderate Concern,2.166096246559724,3.0,5.385683690149551,3.4932000000000016,0.0
DTXSID9024481,94-45-1,2-Amino-6-ethoxybenzothiazole,3.4997551467233534,Moderate Concern,2.2410962465597244,3.0,5.205421457015034,2.2771999999999997,48.14
DTXSID0047084,1072-83-9,2-Acetylpyrrole,3.4997167359638843,Moderate Concern,2.2410962465597244,3.0,5.205364326106403,1.2173,32.86
DTXSID5044368,112-16-3,Dodecanoyl chloride,3.499696768562223,Moderate Concern,2.166096246559724,3.0,5.3855667372745994,4.672700000000004,17.07
DTXSID0037570,18691-97-9,Methabenzthiazuron,3.499656021609712,Moderate Concern,2.2410962465597244,3.0,5.20527402155974,2.0719000000000003,45.230000000000004
DTXSID5048180,2696-84-6,4-Propylaniline,3.499594999545716,Moderate Concern,2.2160962465597245,3.0,5.263903444293841,2.2213000000000003,26.02
DTXSID6044935,39430-51-8,"Chromium acetate, basic",3.49949354485081,Moderate Concern,2.541096246559724,3.0,4.5905299724985715,-1.0248999999999988,224.55999999999995
DTXSID7046594,41468-25-1,Pyridoxal 5'-phosphate monohydrate,3.4993279749634505,Moderate Concern,2.416096246559724,3.0,4.8277988096792335,-0.30728,148.45
DTXSID8035217,6440-58-0,"1,3-Dimethylol-5,5-dimethylhydantoin",3.4992824630171375,Moderate Concern,2.3410962465597245,3.0,4.982398692007907,-1.0712000000000002,81.08000000000001
DTXSID9041813,34885-03-5,4-Methylcyclohexanemethanol,3.4991941223230385,Moderate Concern,2.2160962465597245,3.0,5.263300466236818,1.805,20.23
DTXSID7024328,3689-24-5,Sulfotepp,3.499128310900324,Moderate Concern,2.2160962465597245,3.0,5.263201476218046,3.5980000000000025,46.150000000000006
DTXSID0029187,581-42-0,"2,6-Dimethylnaphthalene",3.4988316758550218,Moderate Concern,2.166096246559724,3.0,5.384235474934841,3.456640000000002,0.0
DTXSID6020014,520-45-6,Dehydroacetic acid,3.4986637477023743,Moderate Concern,2.291096246559724,3.0,5.090232463980093,0.22130000000000005,60.440000000000005
DTXSID5021093,6452-73-9,Oxprenolol hydrochloride,3.4985561965251977,Moderate Concern,2.2410962465597244,3.0,5.203638177663844,2.410900000000001,50.72
DTXSID8024600,56-93-9,Benzyltrimethylammonium chloride,3.4985379451424867,Moderate Concern,2.2410962465597244,3.0,5.203611031153532,-1.1031999999999984,0.0
DTXSID5026251,603-35-0,Triphenylphosphine,3.498526902058061,Moderate Concern,2.166096246559724,3.0,5.3837664686946285,3.4448000000000016,0.0
DTXSID6024965,79-36-7,Dichloroacetyl chloride,3.4983881519129456,Moderate Concern,2.2160962465597245,3.0,5.26208816869432,1.5555,17.07
DTXSID4026927,112-75-4,Dimethyl(tetradecyl)amine,3.4983465834886296,Moderate Concern,2.1410962465597243,3.0,5.446348008424363,5.249100000000005,3.24
DTXSID2023303,2375-03-3,Methylprednisolone succinate,3.4981110369554367,Moderate Concern,2.441096246559724,3.0,4.776694134701954,-2.1113999999999935,141.03
DTXSID3057690,2265-64-7,Dexamethasone isonicotinate,3.4979966252956123,Moderate Concern,2.291096246559724,3.0,5.089261862522728,3.155400000000002,113.79
DTXSID3045851,2295-58-1,Flopropione,3.4979838981697675,Moderate Concern,2.291096246559724,3.0,5.089243345730656,1.3961,77.76
DTXSID0021886,107-45-9,tert-Octylamine,3.4979780176301203,Moderate Concern,2.2160962465597245,3.0,5.261471266663009,2.1599000000000004,26.02
DTXSID1021378,76-03-9,Trichloroacetic acid,3.49748861573565,Moderate Concern,2.2410962465597244,3.0,5.202050292878758,1.4412,37.3
DTXSID5034729,1216-44-0,Flurenol-methyl,3.49736425802107,Moderate Concern,2.2410962465597244,3.0,5.2018653272772575,2.0759,46.53
DTXSID7027598,5419-55-6,Triisopropyl orthoborate,3.497206864033514,Moderate Concern,2.2160962465597245,3.0,5.260311338707408,2.2463000000000006,27.69
DTXSID4047092,488-10-8,Jasmone,3.4971099978067386,Moderate Concern,2.191096246559724,3.0,5.320183147739566,3.022100000000002,17.07
DTXSID9051618,121-72-2,"N,N,3-Trimethylaniline",3.497030193207613,Moderate Concern,2.191096246559724,3.0,5.320061740324974,2.06102,3.24
DTXSID5046693,122892-31-3,Itopride hydrochloride,3.496963289459495,Moderate Concern,2.2410962465597244,3.0,5.201268939739699,2.9960000000000018,60.03
DTXSID0036508,520-85-4,Medroxyprogesterone,3.4969423322827176,Moderate Concern,2.2160962465597245,3.0,5.259913444209809,4.084400000000003,54.37
DTXSID3035341,77-48-5,"1,3-Dibromo-5,5-dimethylhydantoin",3.496897936951126,Moderate Concern,2.2410962465597244,3.0,5.201171736554027,1.649,40.620000000000005
DTXSID7027205,556-67-2,Octamethylcyclotetrasiloxane,3.496889013004343,Moderate Concern,2.2160962465597245,3.0,5.259833244205774,2.8736000000000015,36.92
DTXSID7025716,485-47-2,Ninhydrin,3.496775132508568,Moderate Concern,2.316096246559724,3.0,5.032570268042757,-0.2535,74.60000000000001
DTXSID3048869,1892-80-4,Fenethylline hydrochloride,3.4966511294318607,Moderate Concern,2.291096246559724,3.0,5.087304290369556,1.0762999999999996,73.85
DTXSID2023771,4097-22-7,"2',3'-Dideoxyadenosine",3.496576227748542,Moderate Concern,2.3410962465597245,3.0,4.978545461179866,0.07839999999999986,99.08000000000001
DTXSID0026882,111-65-9,Octane,3.4965191017064585,Moderate Concern,2.166096246559724,3.0,5.380676731639174,3.3668000000000022,0.0
DTXSID3023059,2022-85-7,Flucytosine,3.4964558844873608,Moderate Concern,2.3035962465597244,3.0,5.059416538682501,-0.5088000000000001,71.77
DTXSID6044727,7560-83-0,N-Cyclohexyl-N-methylcyclohexanamine,3.496322507839065,Moderate Concern,2.166096246559724,3.0,5.380374199887711,3.5836000000000023,3.24
DTXSID1024465,934-32-7,2-Aminobenzimidazole,3.4960718875975716,Moderate Concern,2.2660962465597243,3.0,5.142576347474408,1.1451,54.699999999999996
DTXSID60881913,65530-65-6,"Poly(difluoromethylene), .alpha.-fluoro-.omega.-[2-[(1-oxooctadecyl)oxy]ethyl]-",3.495938930310886,Moderate Concern,1.046162953123443,6.0,5.569462067506384,7.743500000000007,26.3
DTXSID5044445,589-15-1,4-Bromobenzyl bromide,3.4959322062190665,Moderate Concern,2.166096246559724,3.0,5.379773577730657,3.344000000000001,0.0
DTXSID0026913,112-40-3,Dodecane,3.4958667502689202,Moderate Concern,2.1410962465597243,3.0,5.442487317553671,4.9272000000000045,0.0
DTXSID4047129,NOCAS_47129,Methyl geranate,3.4958659981914986,Moderate Concern,2.2035962465597243,3.0,5.288122394849296,2.852100000000001,26.3
DTXSID0044943,4385-05-1,"N,N-Dimethyl-2-(morpholin-4-yl)ethanamine",3.495745703455826,Moderate Concern,2.2410962465597244,3.0,5.19945794210028,-0.11979999999999968,15.71
DTXSID9044617,2338-76-3,[3-(Trifluoromethyl)phenyl]acetonitrile,3.4956879322457164,Moderate Concern,2.166096246559724,3.0,5.379397672652973,2.7714800000000013,23.79
DTXSID0020575,140-67-0,Estragole,3.4956696478323677,Moderate Concern,2.191096246559724,3.0,5.317991931087731,2.4237,9.23
DTXSID8024862,2210-79-9,o-Cresyl glycidyl ether,3.495550268972554,Moderate Concern,2.2160962465597245,3.0,5.257819577104045,1.7726199999999999,21.759999999999998
DTXSID0044575,71526-07-3,MON-4660,3.4954910995453474,Moderate Concern,2.2160962465597245,3.0,5.257730577619331,2.3093000000000004,29.540000000000003
DTXSID2049349,693-67-4,1-Bromoundecane,3.4954825467742063,Moderate Concern,2.1410962465597243,3.0,5.4418891761493455,4.912100000000005,0.0
DTXSID6022058,544-40-1,Dibutyl sulfide,3.495309273289467,Moderate Concern,2.166096246559724,3.0,5.378814967003196,3.3198000000000016,0.0
DTXSID1045615,105628-07-7,Fasudil hydrochloride,3.4952382065246184,Moderate Concern,2.2660962465597243,3.0,5.141350037288306,1.6406000000000003,62.300000000000004
DTXSID3020881,64091-91-4,4-(N-Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,3.4950831104122315,Moderate Concern,2.2660962465597243,3.0,5.141121897357324,1.6577,62.63
DTXSID5040702,95-73-8,"2,4-Dichlorotoluene",3.4948464495673917,Moderate Concern,2.166096246559724,3.0,5.378102742999899,3.301820000000001,0.0
DTXSID3040697,118-69-4,"2,6-Dichlorotoluene",3.4948464495673917,Moderate Concern,2.166096246559724,3.0,5.378102742999899,3.301820000000001,0.0
DTXSID6027185,541-05-9,Hexamethylcyclotrisiloxane,3.494807726370472,Moderate Concern,2.2160962465597245,3.0,5.256702684274691,2.1552,27.69
DTXSID1049277,34841-35-5,3'-Chloropropiophenone,3.494782189856367,Moderate Concern,2.191096246559724,3.0,5.316641833729852,2.9327000000000014,17.07
DTXSID8041400,115-84-4,"2-Butyl-2-ethyl-1,3-propanediol",3.4947589191869888,Moderate Concern,2.2410962465597244,3.0,5.197990231420218,1.5575999999999999,40.46
DTXSID50525031,89148-14-1,"Methyl 4,4,5,5,6,6,6-heptafluoro-3,3-dihydroxyhexanoate",3.494593907796083,Moderate Concern,1.3160823332027078,5.0,5.310600742268049,1.0633,66.76
DTXSID1048209,938-16-9,tert-Butyl phenyl ketone,3.4943317303760373,Moderate Concern,2.191096246559724,3.0,5.315956545895758,2.9154000000000018,17.07
DTXSID6029171,142-29-0,Cyclopentene,3.4941638485472843,Moderate Concern,2.191096246559724,3.0,5.315701145843514,1.7265,0.0
DTXSID9025617,822-36-6,4-Methylimidazole,3.4941338579652688,Moderate Concern,2.2410962465597244,3.0,5.197060535781786,0.7181199999999999,28.68
DTXSID8024523,63-05-8,"4-Androstene-3,17-dione",3.494059567972561,Moderate Concern,2.191096246559724,3.0,5.31554250291932,4.087400000000003,34.14
DTXSID5038919,3634-83-1,"1,3-Bis(isocyanatomethyl)benzene",3.494050392379241,Moderate Concern,2.2660962465597243,3.0,5.139602812080815,1.3582,58.86
DTXSID7044762,10217-34-2,"2-(3,4-Epoxycyclohexyl)ethyltriethoxy silane",3.4939975748897654,Moderate Concern,2.2160962465597245,3.0,5.255484097789614,2.9924000000000017,40.22
DTXSID3040722,2433-14-9,4-Cyclohexylcyclohexanol,3.493902213090775,Moderate Concern,2.191096246559724,3.0,5.315303117600924,3.1178000000000017,20.23
DTXSID5022279,24544-04-5,"2,6-Diisopropylaniline",3.493816862753396,Moderate Concern,2.191096246559724,3.0,5.3151732734076145,3.515600000000001,26.02
DTXSID5024051,1445-75-6,Bis(1-methylethyl) methylphosphonate,3.493781100133563,Moderate Concern,2.2160962465597245,3.0,5.255158488050509,2.659300000000001,35.53
DTXSID2021365,540-23-8,4-Methylaniline hydrochloride,3.4937412089887347,Moderate Concern,2.2160962465597245,3.0,5.255098485926067,1.9990200000000002,26.02
DTXSID9020956,121-19-7,4-Hydroxy-3-nitrophenylarsonic acid,3.4937248359797453,Moderate Concern,2.3910962465597243,3.0,4.870464528569922,-1.1386000000000003,120.9
DTXSID0044494,102-20-5,2-Phenylethyl phenylacetate,3.493513586979211,Moderate Concern,2.1994295798930574,3.0,5.294575191853571,3.0150000000000015,26.3
DTXSID9021138,106-50-3,"1,4-Benzenediamine",3.4931139717679165,Moderate Concern,2.2660962465597243,3.0,5.138225376306634,0.8510000000000002,52.04
DTXSID1032511,7779-27-3,"1,3,5-Triethylhexahydro-s-triazine",3.492906223441915,Moderate Concern,2.2160962465597245,3.0,5.253842545368257,0.8382000000000003,9.72
DTXSID7029162,126-06-7,"3-Bromo-1-chloro-5,5-dimethylhydantoin",3.4927406348503793,Moderate Concern,2.2410962465597244,3.0,5.194988301241765,1.4929000000000001,40.620000000000005
DTXSID5044609,1897-52-5,"2,6-Difluorobenzonitrile",3.492497829410585,Moderate Concern,2.191096246559724,3.0,5.313166616777959,1.8364800000000001,23.79
DTXSID9047415,10339-55-6,Ethyl linalool,3.492394605928287,Moderate Concern,2.191096246559724,3.0,5.313009582017452,3.0599000000000016,20.23
DTXSID9026633,98-94-2,"N,N-Dimethylcyclohexylamine",3.4923349993640906,Moderate Concern,2.191096246559724,3.0,5.312918902044981,1.8806999999999998,3.24
DTXSID8027167,515-40-2,Neophyl chloride,3.4923027209680924,Moderate Concern,2.166096246559724,3.0,5.374188283822721,3.203000000000001,0.0
DTXSID6025854,594-42-3,Perchloromethyl mercaptan,3.4922538130108096,Moderate Concern,2.166096246559724,3.0,5.374113020997011,3.2010999999999994,0.0
DTXSID2024163,330-55-2,Linuron,3.4922221716099777,Moderate Concern,2.2160962465597245,3.0,5.252813631223998,3.0185000000000013,41.57
DTXSID3020887,91-62-3,6-Methylquinoline,3.4921802505040715,Moderate Concern,2.191096246559724,3.0,5.312683481289636,2.5432200000000007,12.89
DTXSID6030607,105-57-7,Acetal,3.491899514131556,Moderate Concern,2.2160962465597245,3.0,5.25232830711872,1.4054,18.46
DTXSID4047622,109-29-5,Oxacycloheptadecan-2-one,3.4917821886446347,Moderate Concern,2.166096246559724,3.0,5.373387253975771,5.004600000000004,26.3
DTXSID6047781,1986-47-6,Tranylcypromine hydrochloride,3.4917392062977965,Moderate Concern,2.2160962465597245,3.0,5.252087180657405,1.923,26.02
DTXSID4025117,624-92-0,Methyl disulfide,3.4915834708304856,Moderate Concern,2.191096246559724,3.0,5.311775595302546,1.6274,0.0
DTXSID8022117,768-94-5,Amantadine,3.4914995558835953,Moderate Concern,2.2160962465597245,3.0,5.2517267113342685,1.9139,26.02
DTXSID3057858,98123-83-2,Epsiprantel,3.4914928773357716,Moderate Concern,2.2160962465597245,3.0,5.251716665820174,2.9250000000000016,40.620000000000005
DTXSID0024977,50-84-0,"2,4-Dichlorobenzoic acid",3.491402785562856,Moderate Concern,2.2160962465597245,3.0,5.2515811545985,2.6916,37.3
DTXSID4024775,107-04-0,1-Chloro-2-bromoethane,3.49139339255266,Moderate Concern,2.191096246559724,3.0,5.311486427603767,1.6200999999999999,0.0
DTXSID4044456,71-30-7,Cytosine,3.491315456498106,Moderate Concern,2.316096246559724,3.0,5.024712684377179,-0.6479000000000001,71.77000000000001
DTXSID7052284,612-12-4,"1,2-Bis(chloromethyl)benzene",3.491303968998321,Moderate Concern,2.166096246559724,3.0,5.3726513376977,3.164200000000002,0.0
DTXSID2044682,51410-72-1,"N,N,N-Trimethyl-3-[(2-methylacryloyl)amino]propan-1-aminium chloride",3.4912757521998627,Moderate Concern,2.291096246559724,3.0,5.0794836132009005,-2.2209999999999956,29.1
DTXSID6025014,98-87-3,Benzal chloride,3.491267931556113,Moderate Concern,2.166096246559724,3.0,5.372595880878756,3.1628000000000016,0.0
DTXSID3020095,84-65-1,Anthraquinone,3.4911208858387623,Moderate Concern,2.2160962465597245,3.0,5.251157136125278,2.4620000000000006,34.14
DTXSID1045873,26016-98-8,Fosfomycin calcium,3.491119643470647,Moderate Concern,2.3410962465597245,3.0,4.970776188862944,-1.7358999999999998,75.72
DTXSID3044750,96-96-8,4-Methoxy-2-nitroaniline,3.4910645440277435,Moderate Concern,2.291096246559724,3.0,5.07917632482685,1.1855999999999998,78.39
DTXSID1020354,461-58-5,Cyanoguanidine,3.4910033581222457,Moderate Concern,2.3410962465597245,3.0,4.970610617785473,-1.0494500000000002,85.69
DTXSID9020877,90-12-0,1-Methylnaphthalene,3.4908926273365437,Moderate Concern,2.166096246559724,3.0,5.372018337721467,3.148220000000002,0.0
DTXSID8027537,3586-14-9,1-Methyl-3-phenoxybenzene,3.490885691880652,Moderate Concern,2.166096246559724,3.0,5.372007664979505,3.787320000000002,9.23
DTXSID4021848,102-27-2,N-Ethyl-3-methylaniline,3.4907005792020582,Moderate Concern,2.191096246559724,3.0,5.310432444768023,2.42682,12.03
DTXSID9047417,19322-27-1,4-Hydroxy-5-methyl-3-furanone,3.4905794334592763,Moderate Concern,2.2660962465597243,3.0,5.134497175864297,0.37520000000000003,46.53
DTXSID1027342,930-69-8,Sodium benzenethiolate,3.490537602086343,Moderate Concern,2.2410962465597244,3.0,5.19171158228868,-1.4035999999999997,0.0
DTXSID6040747,68-96-2,17alpha-Hydroxyprogesterone,3.4904638705361926,Moderate Concern,2.2160962465597245,3.0,5.250168888881069,3.8384000000000027,54.37
DTXSID9029302,10042-59-8,2-Propyl-1-heptanol,3.4901917809551164,Moderate Concern,2.191096246559724,3.0,5.309658405672691,2.9753000000000016,20.23
DTXSID5026914,112-41-4,1-Dodecene,3.4901673076983313,Moderate Concern,2.1410962465597243,3.0,5.433614226522622,4.703200000000004,0.0
DTXSID9040716,5349-51-9,4-(2-Methylbutan-2-yl)cyclohexanol,3.490150119962716,Moderate Concern,2.191096246559724,3.0,5.30959502645104,2.973700000000002,20.23
DTXSID7029110,78-69-3,"3,7-Dimethyloctanol-3",3.490150119962716,Moderate Concern,2.191096246559724,3.0,5.30959502645104,2.973700000000002,20.23
DTXSID9034282,122-88-3,4-Chlorophenoxyacetic acid,3.49010695614757,Moderate Concern,2.2410962465597244,3.0,5.191071053589933,1.8034000000000001,46.53
DTXSID9047675,3008-43-3,"3-Methylcyclohexane-1,2-dione",3.4900927116519993,Moderate Concern,2.2410962465597244,3.0,5.1910498667926355,0.9446,34.14
DTXSID5046229,36141-82-9,Diamfenetide,3.4899358623338714,Moderate Concern,2.2660962465597243,3.0,5.133550509504499,3.0778000000000016,85.89000000000001
DTXSID4027282,644-97-3,Phenyl phosphorus dichloride,3.4896874323049785,Moderate Concern,2.166096246559724,3.0,5.370163703247924,3.101400000000001,0.0
DTXSID3038696,93-89-0,Ethyl benzoate,3.4896562011763983,Moderate Concern,2.2160962465597245,3.0,5.248954035869384,1.8633,26.3
DTXSID70502086,139702-34-4,Tridecafluoroheptaneperoxoic acid,3.489499953198011,Moderate Concern,1.235798911836258,5.0,5.647358837714151,3.7414,46.53
DTXSID0044369,1122-58-3,"N,N-dimethylpyridin-4-amine",3.4893608248947494,Moderate Concern,2.2160962465597245,3.0,5.248509746679768,1.1476,16.130000000000003
DTXSID3044679,4724-48-5,Octylphosphonic acid,3.489020924545958,Moderate Concern,2.2410962465597244,3.0,5.18945572566983,2.5246000000000013,57.53
DTXSID6041472,107-54-0,"3,5-Dimethyl-1-hexyn-3-ol",3.4889681601434637,Moderate Concern,2.2160962465597245,3.0,5.247919121382551,1.4167,20.23
DTXSID2041416,97-95-0,2-Ethyl-1-butanol,3.4889207567648306,Moderate Concern,2.2160962465597245,3.0,5.247847819758194,1.4149,20.23
DTXSID8021854,103-83-3,"N,N-Dimethylbenzylamine",3.4888849484309334,Moderate Concern,2.191096246559724,3.0,5.307670310252061,1.7482,3.24
DTXSID2021319,127-18-4,Tetrachloroethylene,3.48883283010404,Moderate Concern,2.166096246559724,3.0,5.3688485843986795,3.0682,0.0
DTXSID8024072,957-51-7,Diphenamid,3.488261271404079,Moderate Concern,2.191096246559724,3.0,5.306721505092948,2.9067000000000016,20.310000000000002
DTXSID7020766,122-42-9,Propham,3.4882570731760003,Moderate Concern,2.2160962465597245,3.0,5.246849542434785,2.6435000000000013,38.33
