CID,SMILES
27655,C(C(C(=O)O)Cl)C(=O)O
12184591,CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
93221,CC1=CC(=C(C(=C1CN2C(=O)N(C(=O)N(C2=O)CC3=C(C(=C(C=C3C)C(C)(C)C)O)C)CC4=C(C(=C(C=C4C)C(C)(C)C)O)C)C)O)C(C)(C)C
27689,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1
60464,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
93252,CN(C)C1=CC=C(C=C1)CCO
158793,C1=CC=C(C=C1)[C@H](CNCCOC2=CC=C(C=C2)CC(=O)O)O.Cl
60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
60510,CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN.Cl
6450278,C/C=C/1\C(=O)C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
93312,C1=CC(=CC=C1C(=O)OCCCOC(=O)C2=CC=C(C=C2)N)N
60560,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl
60561,CC(=O)SC[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2
93335,CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)N
27812,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O
60582,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)N
93365,C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C
60605,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C3=C(C(=C2F)F)C(=O)C(=CN3C4CC4)C(=O)O)F
93375,CC1C=C(CCC1C=O)C
93379,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl
519368,C[Si](C)(C=C)Cl
519382,CC1=C(C(CCC1)(C)C)CCC(=O)C
27866,CC1CCOC(C1)C=C(C)C
27882,CC1=C(C=C(C=C1)N)OC
60651,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
27891,CCCCNC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC.[Cl-]
60662,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.Cl.Cl
27901,CN1CCC(CC1)N(CC2=CC=CS2)C3=CC=CC=C3
27909,CC(C=C)C#N
27918,C1=CC=C(C=C1)P(=O)(CC(=O)NN)C2=CC=CC=C2
60699,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl
60703,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O
27941,CCC(C)(C)C1CCC(=O)CC1
27944,C1CSC2=N[C@H](CN21)C3=CC=CC=C3.Cl
60712,C1=CSC(=C1)C(=O)C2=C(N(C3=C2C=C(C=C3)Cl)C(=O)N)O
60714,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3]
93502,CCCCNP(=S)(N)N
93504,CC1([C@H]([C@@H](C2=C(O1)C=CC(=C2)C#N)N3CCCC3=O)O)C
27979,CC(C)COCNC(=O)C=C
93516,CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C
60749,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl
27982,C(CCl)P(=O)(O)O
60751,C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
159055,C[C@@]12CC[C@@H](C1(C)C)CC2=O
60754,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
27990,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C3=CN=CC=C3)C
60758,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl
93528,CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2
60768,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=C5C=COC5=CC=C4
93541,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F
93542,COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl
93550,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Cl-].[Cl-]
60785,C1CN(CCN1CCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=C(C=C5)F
6450551,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4
54685047,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl
60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
93573,C(C(CO)(CO)N)O.Cl
60810,C1CN(CCN1CCCC(=O)NC2C3=CC=CC=C3CSC4=CC=CC=C24)C5=CC=C(C=C5)F
60822,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2]
60823,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
28061,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-]
60834,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl
60839,CCC1=CC(=CC=C1)N(C)C(=NC2=CC=CC3=CC=CC=C32)N.Cl
60854,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
60855,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
60857,CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3
60870,CC1=C(N=C(O1)C2=CC=CC=C2)CCC(=O)C3=CC=C(C=C3)CC4C(=O)NC(=O)S4
60871,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C
60875,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl
28115,C1=CNC(=O)C(=C1)O
28118,[H+].[B-](F)(F)(F)F
28127,F[Si-2](F)(F)(F)(F)F.[Na+].[Na+]
60910,COP(=O)(C(C1=CC=C(C=C1)Cl)OP(=O)(OC)OC)OC
60924,C[C@H]1C[C@@H](C2=C(S1(=O)=O)SC=C2)O
60934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O
24964624,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
23686673,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)[O-].[Na+]
60946,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.O.Cl
60953,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O
60960,C([C@@H](C(=O)O)N)S.Cl
60961,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
60962,C1=CC=C(C=C1)NN.Cl
60966,C[N+](C)(C)C.[OH-]
60967,C(C(Br)(Br)Br)(Br)Br
159271,CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3
159278,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
28207,CCOC1=C(C=C(C=C1)NC(=O)C)N
60976,CC1CN1P(=O)(N2CC2C)N3CC3C
60977,CC(=O)OC1(CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
28213,CCS(=O)(=O)CCSP(=O)(OC)OC
18542136,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O.O
60985,CC(C)C(=O)OCCC(C)CCC=C(C)C
60988,C1=CC(=C(C=C1S(=O)(=O)O)N)S(=O)(=O)O
3894848,C1=C(C(=CC(=C1Cl)[N+](=O)[O-])O)N
60993,CCN(CC)CCN
60995,COC(CC1=CC=CC=C1)OC
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2
61002,C1=CC=C(C=C1)NNC(=O)N
61005,CC(C)C(=O)OCCOC1=CC=CC=C1
61007,CC(=O)CCC1=CC=C(C=C1)OC
61012,CCN(CC)CCOC(=O)C(=C)C
61014,C1CCCCCC(=O)OCCOC(=O)CCCCC1
61016,CC(CCC=C(C)C)C=O
61017,CC(C)(C)CC(C)(C)N
61018,CC(C)CC(C)(C#C)O
61020,CC(=CC=O)C
61027,CCCCOC(=O)CCCCCCCCC=C
61031,CCCCCCCCCC(C)C=O
61032,COCCC#N
61038,CCCCC(CC)(CO)CO
61040,CC(=CCCC(C)(C=C)OC=O)C
61041,CC1=C(C(CC=C1)(C)C)C=O
5369459,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC=CC=C2
61048,CC(C)COC(=O)C1=CC=CC=C1
61053,CCOC1=CC=C(C=C1)NC(=O)CC(=O)C
61054,COC1=CC=C(C=C1)COC=O
61055,C1COCCN1CCCN
61056,CC(C)CC(C)CC(CC(C)C)O
61057,CC(C)CC(C)CC(=O)CC(C)C
61059,C(COC(=O)CS)OC(=O)CS
28292,CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2
28308,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)Cl
61080,C1=CC2=C(C(=C1)O)N=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
61082,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ca+2]
93858,CC1=CC=C(C=C1)S(=O)(=O)O.C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F
61098,CCC(=O)OC(C)(CCC=C(C)C)C=C
61100,C1=CC=C(C=C1)CCNN.OS(=O)(=O)O
4320947,C1C(O1)COC2=CC=C(C=C2)C(C3=CC=C(C=C3)OCC4CO4)C5=CC=C(C=C5)OCC6CO6
61124,CC1=C(C(CCC1)(C)C)CC=O
192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O
16051918,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC.Cl.[Cl-]
61138,C=CCCC(=O)O
21917397,CCCCCC[N+]1=CC=CC=C1.[I-]
61144,C(=O)(C(Cl)(Cl)Cl)N
61151,COC1=CC=CC=C1C(=O)OC
519907,CSC1=NC=CN=C1
16051941,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O
16051942,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@@]1(C)C(=O)OC)C)O)C
61163,C1COCCN1CCO
61179,C(C(Br)(Br)Br)Br
28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5
61186,CCCCC(=O)Cl
16051969,CC(=O)O.C1C[C@H](N(C1)C(=O)[C@@H]2CSSCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N
61196,CCC(CO)(COCC=C)COCC=C
16051987,C1=C(NN=C1)CCN.Cl
61204,CCCCCCC1CCCC(=O)O1
61207,CC(C)(C)OC=O
61209,CC1CCC(=O)C1=O
28446,CNC1=C2CCCCC2=NN1C
61225,COC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(=O)OC
61234,CC(C(CO)C(C)O)O
61247,CCC(C)(C)OC
61249,CC(COC(=O)C=C)O
61253,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O
61254,CCC[Si](OC)(OC)OC
54685524,CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O
94037,CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1
28503,C1=CC=C(C=C1)CCI
61274,C(=N)(N)S(=O)O
61282,CC(C)SCC1=CC=CO1
61285,CCCCNS(=O)(=O)C1=CC=C(C=C1)C
61286,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl
61290,CC(CCC=C(C)C)CC(=O)OC
28531,C1=CC=C(C=C1)OC2=C(C3=C(C(=C2)O)C(=O)C4=CC=CC=C4C3=O)N
28532,C1=CC(=C(C=C1[N+](=O)[O-])C#N)N
28554,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)Cl
61329,CC(C)N(C1=CC=CC=C1)C(C)C
61341,C1=CC=C2C(=C1)C=C(O2)C=O
61345,CC(C)(CCl)C(=O)Cl
61346,CCCCCC(=O)C=C
520098,CCC(C)C1=NC=CN=C1OC
520108,CC(=O)C1=NC=CS1
28594,CC(C)(COCC1CO1)COCC2CO2
11956149,C[C@@H](C(=O)C1=CC=CC=C1)N.Cl
159678,O.O.O.O.O.O.O.O.O=[Zr].Cl.Cl
6451142,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl
61384,CCCCCC(=O)OCCC1=CC=CC=C1
28620,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O
6451155,CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3
520148,CCC(C)C(=O)OCCC1=CC=CC=C1
57372628,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CS2.[I-]
126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
61410,CCCCCCCCC(=O)OCC=C
61417,CCC(=O)OCC1=CC=C(C=C1)OC
61431,CCCCCCCC(OC)OC
159747,C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2]
61444,O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Co+2]
520196,CCCCCCC(C)(C)S
5271565,COC(=O)/C=C\C(=O)OC
5271566,CCOC(=O)/C=C\C(=O)OCC
5271569,CCCCOC(=O)/C=C\C(=O)OCCCC
28693,CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
94232,C=CC(=O)OCC1CCCO1
28697,C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl
5369881,C/C(=N/NC(=O)C1=CC=NC=C1)/C(=O)O
5369886,C/C=C/C=N/NC(=O)C1=CC=NC=C1
61503,C[C@H](C(=O)O)O
94294,CC(CN(C)C)Cl.Cl
61527,CC1=CC(=C(O1)C)C(=O)C
28767,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C.Cl
28768,C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O
94308,CN(C)CCCCl.Cl
94310,CCCCC(CC)COC(=O)C1=CC=CC=C1
28777,C1CCC(CC1)SN2C(=O)C3=CC=CC=C3C2=O
94314,CCC(C)SSC(C)CC
28780,CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC
6451325,C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O
28803,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
61571,CCN(CC)C1CCCCC1
44134533,CCCCCC(C)N.CCCCCC(C)N.OS(=O)(=O)O
61574,CCCCCCCCCCCCSCCOCCO
135491728,CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)CC(C)SCC)O
61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C
94355,CC(C)C(C)(C#N)N
61591,B(F)(F)F.O.O
61594,C1CCC(C1)C2=C(C=CC(=C2)Cl)O
94377,CCCCN(CCCC)CCCCCCN(CCCC)CCCC
127150,CCOC1=CC=CC=C1O[C@@H]([C@H]2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O
159924,CN.[N+](=O)(O)[O-]
28858,C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl
94398,C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F
61634,CC1CC(C(=O)C1=O)C
28871,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
94411,CC(C)NC(=O)C1=CC=CC=C1N
28891,CCC(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
61660,CC(=O)SCC1=CC=CO1
10154203,CC(COCCO)OCCO
61663,CC1=CC=C(S1)C=O
54685920,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl
54685925,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl
61670,CC1=C2C(=CC=C1)N=CC=N2
159977,CN1CCN(CC1)C2=NN=C3C(=C2)N(C4=CC=CC=C4O3)C
135491830,CCC/C(=N\OCC)/C1=C(CC(CC1=O)CC(C)SCC)O
28931,C1CCN(CC1)CCC2OC(=O)C(O2)(C3=CC=CC=C3)C4=CC=CC=C4.Cl
61701,[O-]S(=O)(=O)SSS(=O)(=O)[O-].[K+].[K+]
28935,COP(=S)(OC)OC1=CC(=C(C=C1Cl)I)Cl
94483,CC(C)(C1=CC=C(C=C1)OC2=CC3=C(C=C2)C(=O)OC3=O)C4=CC=C(C=C4)OC5=CC6=C(C=C5)C(=O)OC6=O
61718,C1CC(CCC1COCC2CO2)COCC3CO3
61719,CC(C)NC1=C2C(=C(C=C1)NC(C)C)C(=O)C3=CC=CC=C3C2=O
28999,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
61771,CCC(C)C1CCCCC1=O
94544,C1=CC=C(C=C1)OC2=CC=CC(=C2)CBr
61812,CCCCOC(=O)C(C)CC
6386037,C/C=C(\C)/C(=O)OCCC(C)CCC=C(C)C
61828,CC1(C(=O)N(C(=O)N1Br)Cl)C
160138,C1CC2C3CC(C2C1CO)CC3CO
94617,CC(C)(C)C(=O)CCC1=CC=C(C=C1)Cl
160157,C1=C(C(=CC(=C1O)O)O)CCN.Cl
29096,CC(CCCC(C)(C)O)C=C
94647,C1=C(C=NC(=C1Cl)Cl)C(Cl)(Cl)Cl
29112,CCCCCCCCCCOC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OCC)OCC
94684,CC(C)(C)C1(CO1)CCC2=CC=C(C=C2)Cl
4420067,CCCCCCCCCCCSCC(=O)O
9794021,[Cl-].[Cl-].[Pd+2]
61931,CCCCC(CC)COC(=O)OOC(C)(C)C
160243,C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C.[Br-]
61945,C1=CN=C(C=N1)CCS
61948,C(CC(CBr)(C#N)Br)C#N
61953,CC1CCC2(O1)C(=CCCC2(C)C)C
61972,CC(C)(C1=CC(=C(C(=C1)Br)OCC=C)Br)C2=CC(=C(C(=C2)Br)OCC=C)Br
61982,CC1CCC(C(=O)C1)C(C)(C)S
29216,CNC(=O)N(C)C1=NC2=CC=CC=C2S1
29228,C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)Cl
62010,CC1(COCN1)C
29249,CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)O
94785,C(CSCSCCO)O
3011155,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
520789,CC1(CC(=O)CC(N1[O])(C)C)C
29307,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2
23687810,C1=CC(=CN=C1)C(=O)[O-].[Na+]
62092,CC1=CC=C(C=C1)OC(=O)CC(C)C
29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
62097,CCCCNC(=O)OCC#CI
62098,CC(=O)CCC1=CC2=C(C=C1)OCO2
94866,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC
9794197,C[N+](C)(C)CC(CC(=O)[O-])O.Cl
62105,CC1(CSC(CS1)(C)O)O
62118,CC(C)(CCO)OC
29354,CCCCCCOC1=CC=C(C=C1)O
62130,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31.Cl
520888,CC1=C(SC(=N1)C)C(=O)C
62142,CCCCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
62158,C1=CC(=C(C=C1[N+](=O)[O-])OCCO)NCCO
29393,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-]
94932,CC(C)(C1CCC(CC1)O)C2CCC(CC2)O
10220256,COC1=CC(=O)O[C@H](C1)CCC2=CC=CC=C2
3437285,C=COCC1CCC(CC1)COC=C
94955,C1=CC(=C(C=C1N)C(F)(F)F)[N+](=O)[O-]
5370611,CC(C(C1=CC=CC=C1)O)N(C)C/C=C/C2=CC=CC=C2
62210,CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N
62240,CCC(C)(C)C1CCCCC1OC(=O)C
62253,CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-]
24802109,CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C.Cl
62276,CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]
62277,C(NC(=O)N(CO)C1C(=O)N(C(=O)N1CO)CO)O
62299,CCC1(C(=O)N(C(=O)N1Cl)Cl)C
62300,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=C(C=C3)F
62306,CC1COC2=CC=CC=C2N1C(=O)C(Cl)Cl
62311,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N.Cl.Cl
62322,CCO[Si](C)(C)OCC
62325,CC(C)C(=O)Cl
62328,CCC(=O)OC(C)(C)C1CCC(=CC1)C
62329,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-]
62330,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O)C
62334,CC(=O)OC1CCCCC1C(C)(C)C
62336,CC(C1=CC=CC=C1)C(OC)OC
135492483,CC/C(=N\OCC)/C1=C(CC(CC1=O)C2=C(C=C(C=C2C)C)C)O
62341,CC(C1=CC=CC=C1)OC(=O)C
62347,C12C(NC(=O)N1)NC(=O)N2
95116,C(CSSCCC(=O)O)C(=O)O
5337997,C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O
62351,CSCCCN=C=S
62357,CCN(CC)C1=CC2=C(C=C1)C3(C4=C(O2)C=C(C=C4)N(CC)CC)C5=CC=CC=C5C(=O)O3
62371,C1=CC=C(C=C1)C(=O)[O-].C1=CC=C(C=C1)C(=O)[O-].[Mg+2]
62374,CC1=CC(=O)CC(C1=O)(C)C
62379,CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-]
20607916,C=CC(=O)OCCOC1C2CCC1C3C2CC=C3
4649906,C1=NC=N[N-]1.[Na+]
62389,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3
95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br
62406,C(F)(F)(F)S(=O)(=O)O
62411,C(COCC#CCOCCO)O
62418,CC(C)C1=CC2=C(C=C1)[C@]3(CCC[C@@]([C@@H]3CC2)(C)CN)C.CC(=O)O
586708,CCCCCCCCCOC(=O)C1=CC=C(C=C1)O
62421,CC(C)CCC(=O)CCC(C)C
62428,CCOC(=O)CC1=CC=CC2=CC=CC=C21
62430,CC(C)(C)N(CCO)CCO
62433,CCCCCOC(=O)CCCC
62441,CCCCCCCCCCCC(=O)O.C(CO)N(CCO)CCO
62445,CCC(C)COC(=O)CC(C)C
62449,CO[Si](CCCCl)(OC)OC
62452,CCCCCCCCCC[N+](C)(C)[O-]
62459,CCCCCCCCCCCCN1CCCC1=O
127998,CC1=CC=C(C=C1)C(=O)CC(CSC(=O)C)C(=O)O
62465,CCC1=CC(=C(C=C1)O)OC
62466,C(C(=O)NCO)Cl
62467,CCO[Si](C)(CCCOCC1CO1)OCC
62475,C1C=CCC2C1CC=C2
62477,CCOC(C=C)OCC
62478,C(S(=O)(=O)C(Cl)(Cl)Cl)(Cl)(Cl)Cl
62479,COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC
62485,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2
160796,CC(CC1=CC=CC=C1)NCC2=CC=CC=C2Cl.Cl
62493,CC(C)(C)C(=O)Cl
29728,C=CC(=O)OCC(CBr)Br
29732,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl
